timestamp,author,time_in_seconds,message,time_text
1584514942035181,Mature ManBoy,1903,HTC加油 國產一定要用 難道要用OPPO還是小米 SONY跟IPHONE 我們沾不到邊啦!!!,31:43
1584514942197946,Kao Moonscats,1903,協助的我都感謝,31:43
1584514942276489,/ 0.0,1903,舔枝,31:43
1584514945453862,QQ123,1907,跟宏達電有關西嗎,31:47
1584514945656043,Yao Liya,1907,可以禁國人出國了吧！,31:47
1584514945758860,Angela Lu,1908,感謝大家！,31:48
1584514946229663,uhong lin,1908,htc有很多事業體 大家熟悉的只有手機部門而已,31:48
1584514946451305,台灣.台東市怡靜民宿,1908,所有防疫團隊辛苦了.,31:48
1584514946968441,jge櫻花花,1909,誰打饅頭人，哈哈哈哈，笑死,31:49
1584514946983007,doris950721,1909,麥克風不要共用~~~~~~~,31:49
1584514947456081,Summer,1909,100😭,31:49
1584514947770533,evelyn s,1910,3/14有從捷克返台的現在還在外面趴趴走 希望政府趕快加強檢疫他們!!!!!追蹤他們,31:50
1584514948678916,大野狼,1910,阿狗人才,31:50
1584514948761338,kluklu chen,1911,請取消隔離補助，不要浪費納稅錢,31:51
1584514948840675,小小,1911,老闆長得好可愛！,31:51
1584514949010010,Yi Jing,1911,資安我有疑慮,31:51
1584514949089302,宋洧嫺,1911,防疫期間出國的人要負最大的責任！不要讓健康的國人還要負擔你們的檢疫檢驗還有浪費醫療人員的資源，要自己負擔所有的費用還有危險風險,31:51
1584514949329141,Avery .C,1911,最少大家都很努力~~辛苦了,31:51
1584514949544878,artemis c,1911,出國旅遊的民眾是自己主動出國去被感染的，強烈建議取消補助，不要浪費老百姓的血汗錢,31:51
1584514949888892,Jessie WW,1912,他要紅了，鰻頭人本人😂😂😂😂,31:52
1584514949914934,胡迪西,1912,謝謝你們的努力,31:52
1584514950047971,盧心儀,1912,提毛提毛提毛,31:52
1584514950623478,蔡承霖,1912,土耳其團 剩下兩個 應該也很緊張了吧,31:52
1584514951509562,Summer,1913,一堆豬隊友,31:53
1584514952539000,Li Lee,1914,疾管家LINE,31:54
1584514952751222,jge櫻花花,1914,3/18今天+23 累積共案例100,31:54
1584514952937890,Jack Yang,1915,hTC 常常當機ㄚ,31:55
1584514953020650,蠻牛咕魯,1915,這情況了可以少講空話嗎⋯,31:55
1584514953039102,鳳林,1915,紅姊不是說是中國的嗎??,31:55
1584514953197668,鍾語菱,1915,中國人的品牌,31:55
1584514953720742,水月,1915,早就該鎖國了，就是講不聽，你看吧，出大事了吧,31:55
1584514953835365,ka ku,1916,HTC滾回中國去!!,31:56
1584514954099944,Jenny Wu,1916,景點不會跑掉~等疫情過了再去會死嗎???這樣有比較好玩嗎??,31:56
1584514954155211,陳皮皮,1916,我不要我的稅金 發給這些丟台灣臉的人,31:56
1584514954834207,鄭錫安,1916,鎖國了，大家快逃難,31:56
1584514954838253,Eva Lan,1916,你要三星 還是ASUS,31:56
1584514954458802,shan zhang,1916,台湾是中国的一部分,31:56
1584514954489191,紅茶鮮奶,1916,幹嘛一直攻擊htc啊，攻擊的人是有病嗎，請就事論事,31:56
1584514956547035,程詠心,1918,他們到底懂不懂 醫護人員除了全副裝備外，且還要一直呆在病房觀察幫病人抽痰、餵藥、打針⋯⋯這種辛苦你（妳）們捨得嗎？如果她是妳的姊妹、女兒？ 請求各位不要出國去玩了。 請求立法院立法如果名知故犯出國旅遊回來確診一切醫療費用自行負責,31:58
1584514957779852,Ethan Chao,1919,HTC .. My Asx,31:59
1584514960011188,水月,1922,早就該鎖國了，就是講不聽，你看吧，出大事了吧,32:02
1584514960227625,artemis c,1922,出國旅遊的民眾是自己主動出國去被感染的，強烈建議取消補助，不要浪費老百姓的血汗錢,32:02
1584514960496824,梁文瑜,1922,韓吉粉滾去武漢,32:02
1584514960759428,真庭赤狐,1922,關係拉幹,32:02
1584514960769902,DFG4508,1922,加油 辛苦了,32:02
1584514961122890,Angela Lu,1923,覺得很不錯耶！有高科技一起,32:03
1584514961760604,Joe Wang,1923,HTC 說了甚麼沒看到,32:03
1584514961901355,Lee Eva,1923,唉… 接下來還有暴發期…不知會暴到幾例,32:03
1584514962375912,hama11718,1924,饅頭人誰想的啦😂😂😂😂😂,32:04
1584514963356026,Wu Peggy,1925,快被笑死XDDD,32:05
1584514964372168,水月,1926,早就該鎖國了，就是講不聽，你看吧，出大事了吧,32:06
1584514964437998,Brian Ho,1926,麥克風不要共用,32:06
1584514964647686,cyliao91,1926,之前有看到新聞說疾管家是htc開發的,32:06
1584514964778961,Rui-lin Sun,1927,ㄐㄒㄈ依法得標的話那就沒辦法了,32:07
1584514965106555,柯雅琍,1927,不過這次我會先觀察 畢竟若這次有好的貢獻是好事,32:07
1584514965340963,Olivia Chan,1927,本來就怪政府阿 很多國都禁了,32:07
1584514965423617,陳思樺,1927,都是中國武漢肺炎害的,32:07
1584514965479142,神此一說,1927,土耳其不是還有個警察，硬出國玩得，唉！回國堪憂啊！,32:07
1584514966621021,如月言寺,1928,Line老闆本人是饅頭人,32:08
1584514967039329,劉茜茜,1929,怎麼現在還有人在喊817😂😂喊的人是550？,32:09
1584514967045283,何Emily,1929,+23？？傻眼,32:09
1584514967834916,Candice Su,1930,饅頭人XD,32:10
1584514968521345,水月,1930,早就該鎖國了，就是講不聽，你看吧，出大事了吧,32:10
1584514968832002,YJ WU,1930,請大家不要一昧地反對，能夠提供協助該感激了吧！！！,32:10
1584514970037945,蜜蜂鳥,1932,用HTC有可能被中國走後門,32:12
1584514970337245,麥酒,1932,華碩不錯 但是被忽略了,32:12
1584514971039202,Yin Yin,1933,一堆旅居歐美的也從國外逃回來，最近肯定人數驟增,32:13
1584514971111006,大野狼,1933,㒰是人財兩失,32:13
1584514971121120,Liszu Chen,1933,對科技有信心，對人性沒信心,32:13
1584514971548155,Barker,1933,htc哪是國產 雪紅說他是中國品牌,32:13
1584514972039206,JEFF WU,1934,HTC 不是以前王雪紅的嗎 中國品牌,32:14
1584514972145355,蜂女王,1934,入境者集中隔離自費好嗎???????,32:14
1584514972289328,水月,1934,早就該鎖國了，就是講不聽，你看吧，出大事了吧,32:14
1584514972978691,kluklu chen,1935,請取消隔離補助，不要浪費納稅錢,32:15
1584514975679689,Laura L,1937,醫護人員辛苦了,32:17
1584514976058156,artemis c,1937,出國旅遊的民眾是自己主動出國去被感染的，強烈建議取消補助，不要浪費老百姓的血汗錢,32:17
1584514976860894,D C,1938,只是網軍帶風向啦,32:18
1584514977383131,ting-ting lu,1939,部長辛苦了,32:19
1584514977561839,YX Lin,1939,HTC要來開發結合AR醫療嗎？,32:19
1584514977839255,kuo仁,1939,台灣人要團結防疫,32:19
1584514978027267,Chin C,1939,今天是幾粒?,32:19
1584514978542982,阿布,1940,第一線醫療人員加薪，之後需要更多照顧了,32:20
1584514978797174,Milan,1940,"HTC是台灣品牌啦,別在這時扯自己人的後腿",32:20
1584514980835820,大野狼,1942,4祝,32:22
1584514981459849,KuroKuo,1943,HTC 東西都在台灣生產的耶…,32:23
1584514981871279,Amy Wang,1943,"如果得病,能不能選擇安樂死",32:23
1584514981979257,Monaha L,1943,謝謝資訊廠商協助防疫！,32:23
1584514982045364,Angela Lu,1944,阿中部長說的對！,32:24
1584514982753870,Ting Wun,1944,被迫、因公務出國才有補助,32:24
1584514982769101,myli chen,1944,現在到那裡都不安全，除了上班就是呆在家裡，沒有幫忙防疫，但也不要扯後腿,32:24
1584514983820411,黑旗,1945,中國的祖國是台灣,32:25
1584514986252839,陳皮皮,1948,我不要我的稅金發給丟台灣臉的人！,32:28
1584514988302408,Pamila Tseng,1950,大家都辛苦了,32:30
1584514988468438,cecilia,1950,對吼，他4不4被google買惹,32:30
1584514989718614,維仔,1951,出國玩的都有錢為啥還有臉領補助,32:31
1584514989821880,Jessie WW,1951,太好笑了 我笑到不行😂😂😂😂😂😂,32:31
1584514989865411,edward ko,1951,"CDC記者會是不是也可以考量採用""電子視訊會議""方式??",32:31
1584514989892702,小小,1952,有協助的公司都感謝~,32:32
1584514989940154,jge櫻花花,1952,line 饅頭人，哈哈哈哈,32:32
1584514989996836,Eva,1952,中國人滾啦˙別來鬧,32:32
1584514990003588,MIke Liao,1952,出國的人 真的該抓去關,32:32
1584514990614917,Summer,1952,支持把講不聽的白目安樂死！,32:32
1584514990659632,大野狼,1952,心,32:32
1584514990969511,joy lee,1953,阿中部長加油,32:33
1584514991016167,Yupin,1953,23,32:33
1584514991338080,Peggy Chen,1953,HTC其實很大量的組裝廠都還在台灣 大家冷靜點,32:33
1584514991468883,Lai Golan,1953,23,32:33
1584514992056769,Ingrid,1954,23例,32:34
1584514992124712,Yupin,1954,23,32:34
1584514993235244,麥酒,1955,台積電沒做手機拉,32:35
1584514994092862,KuroKuo,1956,HTC 東西都在台灣生產的耶……,32:36
1584514994644454,Kao Moonscats,1956,願意協助的廠商我都感謝,32:36
1584514994783718,紹任吳,1956,今天23,32:36
1584514994829845,Patty Tseng,1957,現在一直注意饅頭人,32:37
1584514995062901,陳皮皮,1957,我不要我的稅金發給丟台灣臉的人！,32:37
1584514995781588,大盜寒部助,1957,找中國企業壞不會有資安問題？,32:37
1584514995927498,Nicole Liang,1958,想知道機場攔截的11例,32:38
1584515002071874,black sky,1963,可以停課了嗎🙏,32:43
1584515002223379,麥酒,1964,宏達電拉,32:44
1584515002450865,NOV KANG,1964,htc在vr是世界級的 (謝謝htc ，但不要再傷害台灣人感情,32:44
1584515003325898,Meow You,1965,饅頭人XD,32:45
1584515003441394,Hope S.,1965,現在有幫忙的就要感恩了～,32:45
1584515003512077,大野狼,1965,祖你,32:45
1584515003800909,黃貓貓,1965,那不是中國手機？,32:45
1584515003997535,程詠心,1965,斷航 中和某某里 那團 西班牙也不要回來了,32:45
1584515004167490,Nicole Liang,1966,想知道機場攔截的11例,32:46
1584515004607127,楊佳敏,1966,饅頭人😅😅😅,32:46
1584515005612281,張瑋真,1967,我们的資訊透明，,32:47
1584515007146276,Summer,1969,😭23,32:49
1584515008539793,Ethan Chao,1970,專坑散戶的董事長,32:50
1584515009519560,Yupin,1971,對 23,32:51
1584515010005454,洪鈺瑋,1972,台積電跟HTC都分不出來...,32:52
1584515010258239,黃phuang9,1972,小心ＨＴＣ收集個資以及把台灣的防疫策略洩漏給中國找漏洞,32:52
1584515010349050,ting-ting lu,1972,台灣加油,32:52
1584515010499841,Winnie Hung,1972,一百了啦！！！可惡可惡可惡,32:52
1584515010723899,cyliao91,1972,最近身邊如果有人要出國 一定要阻止他,32:52
1584515010901875,陳鏗任,1972,冷靜一點,32:52
1584515011104944,張瑋真,1973,讚,32:53
1584515011691849,kluklu chen,1973,有本事去旅遊，就不要得傳染病回來,32:53
1584515012600595,jge櫻花花,1974,3/18今天+23 累積共案例100,32:54
1584515013726640,Jack Yang,1975,hTC 的雲...很容易當機,32:55
1584515013746603,張雲宣,1975,部長加油💪,32:55
1584515013817504,Abigail Kang,1975,台灣人很愛趴趴走搞失蹤,32:55
1584515014350981,LeafLu,1976,聊天機器人,32:56
1584515015519068,사랑해트와이스,1977,下次可以找熊大本人出席記者會嗎,32:57
1584515015732421,Jessie WW,1977,怎麼辦，越看越像啦😂😂😂,32:57
1584515016263693,shan zhang,1978,台湾属于中国,32:58
1584515017014645,CH L,1978,LINE是色違饅頭人,32:58
1584515017599186,盧心儀,1979,可以停班了ㄇ,32:59
1584515017613998,陳穆穆,1979,天佑台灣,32:59
1584515018577462,裕信王,1980,出國回來感染，全部的費用一定比團費多幾倍了,33:00
1584515018683517,Candice Su,1980,應該要找ASUS 😆,33:00
1584515018888493,Nicole Liang,1980,想知道機場攔截的11例 ，可以請部長說明一下細節嗎?,33:00
1584515018908627,夏安妮곽영군,1980,有協助就很感謝了,33:00
1584515019105879,kluklu chen,1981,請取消隔離補助，不要浪費納稅錢,33:01
1584515019210452,小辰,1981,有人在帶風向哦，大家要冷靜,33:01
1584515019979559,Viky Tsai,1982,時中眼睛好紅喔😢請一定要好好休息啊部長😭,33:02
1584515021030408,高雪卿,1983,這麽優秀的團隊 這麽優良有勤奮的醫療人員 憑什麽要爲垃圾奔忙冒險 大家都一條命,33:03
1584515021088142,Wenny Chou,1983,取消 旅遊的人的補助,33:03
1584515022182795,Ethan Chao,1984,只會炒股,33:04
1584515022925805,Norla Wang,1984,DEEP Q網頁立馬崩掉🤣🤣🤣🤣🤣,33:04
1584515022948577,陳鏗任,1985,不管不能用小米啊,33:05
1584515022995495,Lai Golan,1985,總共100 例,33:05
1584515023642983,黃貓貓,1985,饅頭人出現啦,33:05
1584515023794439,盧心儀,1986,我饅頭喜歡吃黑糖口味ㄉ,33:06
1584515023926454,大野狼,1986,1。O,33:06
1584515024933276,Ting Wun,1987,感謝官民合作，台灣加油！疾管家超強的,33:07
1584515025565403,柯雅琍,1987,華碩是做硬體的吧@@,33:07
1584515026030654,jimmy Tseng,1988,歐美真的佛系防疫,33:08
1584515026054553,K H,1988,政治狂閉嘴喔別帶風向,33:08
1584515026090039,王小涵,1988,覺得不管什麼時候出國什麼身份，只要現在回國都不補助,33:08
1584515026165066,MANDY CHANG,1988,23例.......................😭😢😡,33:08
1584515027093840,li yu,1989,htc 棒棒,33:09
1584515029431628,MingMing Liao,1991,23😱,33:11
1584515029504795,Summer,1991,23😭,33:11
1584515031490509,JuJu Chen,1993,HTC是中國的 有資安疑慮,33:13
1584515031882649,賴心怡,1993,今天的23例都是出國玩回來的？,33:13
1584515032072370,趙小蓉,1993,新增23例 嚇死人,33:13
1584515032132862,Candice Su,1993,饅頭人可埃,33:13
1584515032902802,劉茜茜,1994,新增23？！,33:14
1584515032911923,陳思樺,1994,都是中國武漢肺炎害的，要跟中國求償,33:14
1584515033072092,Chris Liao,1994,阿中部長 都累了,33:14
1584515033132859,李秋,1994,出國玩的 現在染病回來心情是怎樣呢 我們看了是非常生氣,33:14
1584515033236135,율룬,1994,好險我沒line,33:14
1584515033374770,karen Jeng,1995,旅行社不用管嗎,33:15
1584515034388963,Suying Yang,1995,即使鎖國----中華民國國民 仍舊必須接受入境,33:15
1584515034596873,cai ying LIN,1996,不要隨便說鎖國好嗎???? 鎖國影響到民生醫護等等的牽涉非常大 是需要一步一步的 而不是一句鎖就鎖,33:16
1584515034983568,adam chien,1996,這兩週算高峰期 全國民眾一起配合 同心協力度過吧,33:16
1584515035061868,Hope S.,1996,shan zhang​ 屬你饅頭,33:16
1584515035400969,Rice Alex,1996,23都是境外移入？,33:16
1584515036218574,Timmy,1997,肺炎屬於中國,33:17
1584515036859353,wen-ting cheng,1998,好賭爛~這些去旅遊的討厭鬼~,33:18
1584515036982419,紅茶鮮奶,1998,htc雖然現在很少人用，但還是台灣品牌好嗎,33:18
1584515037011217,陳皮皮,1998,上面的人說的沒錯居家隔離是義務 不是權益 更不需要發錢給他們,33:18
1584515037465502,F JO,1998,謝謝廠商幫忙,33:18
1584515037945758,Jessica Lo,1999,HTC 已被google 買了,33:19
1584515038763917,Abigail Kang,2000,取消補助,33:20
1584515038980527,Chia-Yuan Lee,2001,請不要再補助這些隔離者了!!!,33:21
1584515040187811,MIke Liao,2002,入境的直接抓去關,33:22
1584515040203565,Winnie the Shiba,2002,部長聽起來很疲憊,33:22
1584515040463276,Hua H,2002,原來饅頭人有戴眼鏡😁,33:22
1584515041176568,Jofen Ting,2003,一開始就覺得奇怪為什麼有個光頭在後面原來是饅頭人,33:23
1584515041399606,Kong Ling,2003,結果資訊科技到底做了什麼聽不是很懂？跟line 連給？,33:23
1584515041765691,kluklu chen,2004,請取消隔離補助，不要浪費納稅錢,33:24
1584515041779902,Eric.lsii2004,2004,要看中時道歉,33:24
1584515042642677,神此一說,2005,省了――出國費――賠了健康――,33:25
1584515042896613,Eva Lan,2005,回歸主題 ~~過去兩周旅遊的人要好好檢討,33:25
1584515045258823,Ariel,2007,又是你們喔,33:27
1584515045497945,謝寶貝,2007,部長辛苦了,33:27
1584515045702677,DKZHANG,2007,鳳凰衛視？,33:27
1584515045823978,Rico Hou,2007,中國武漢肺炎,33:27
1584515046589494,Olivia Chan,2008,台灣還不鎖國 孬,33:28
1584515046923440,사랑해트와이스,2008,名字= =,33:28
1584515046946660,Ching Hua,2008,辛苦了!!!,33:28
1584515047221339,羅剎月狐,2009,鳳凰衛視,33:29
1584515048248890,Jessie WW,2010,鰻頭人本人 哈哈哈哈哈,33:30
1584515048268107,張家寶,2010,又你!!! 鳳凰衛視!!,33:30
1584515049222374,daisychiang531,2011,境外移入占了7成,33:31
1584515049396794,Xuan Chen,2011,23是???,33:31
1584515049606584,Hank Liao,2011,deepq的流量爆了,33:31
1584515049696388,GARY CHiU,2011,中煤閉嘴啦,33:31
1584515049850871,Summer,2011,23例的資訊出來了嗎？,33:31
1584515049961967,梅伊芙川,2012,還敢出國啊冰鳥,33:32
1584515050446625,JEFF WU,2012,"HTC董事長王雪紅表示：「HTC是中國人所創立的品牌，專注於智慧型手機領域的持續創新，期望將中國人對創新與品牌價值的堅持延續到全球的每一個角落, 為中國人打造一個世界級的國際品牌。",33:32
1584515050791911,Monaha L,2012,官方帳號『疾管家』也是政府與HTC / Line合作開發的唷！,33:32
1584515051333682,大紅,2013,"打簡體字的不一定是中國人，請正名它們為""中共人""",33:33
1584515051498697,洪泰豪,2013,難道是華為 或 OPPO 嗎,33:33
1584515052065970,LeafLu,2014,誰?,33:34
1584515052662903,Hsinyi Chuang,2014,要名字幹嘛！,33:34
1584515052840306,cyliao91,2014,念書從疫區逃回來的學子 大家都很歡迎 討厭的是這時候還出去玩的人,33:34
1584515052922005,RANYI Liao,2014,鳳凰,33:34
1584515053019423,SM Y,2015,不管是一級、二級、三級，想旅遊的人總是會有籍口，不要給隔離金，寧願把錢給醫護相關人員,33:35
1584515053173874,jessietoy,2015,好希望他們不要再開放提問,33:35
1584515053342747,evelyn s,2015,3/14有從維也納返台的自主管理者還到處跑 根本也沒做檢疫 他的同住家人也都沒戴口罩來上班！強烈建議追蹤同住家人及從疫區回來的當事人,33:35
1584515053646402,阿布,2015,根本是回來用健保就診的,33:35
1584515054019906,吉娜芭娜娜,2016,我同事說是黑糖饅頭人,33:36
1584515054444641,lin LIN,2016,幹你滾啦,33:36
1584515054632290,D C,2016,名字咧,33:36
1584515054821441,jessietoy,2016,好煩,33:36
1584515055699512,lin LIN,2017,操,33:37
1584515055887534,Eva,2017,鳳凰衛視?????,33:37
1584515055904858,柯雅琍,2017,中時跟聯合報不要亂問喔,33:37
1584515055945134,Ariel,2018,名字？？？？,33:38
1584515056066856,jason0604,2018,？,33:38
1584515057031005,黑旗,2019,要小心HTC，他們老闆有親中傾向,33:39
1584515057139054,重金屬毒蝦,2019,低能中食ㄋ,33:39
1584515057457896,lin LIN,2019,滾拉,33:39
1584515057944291,feluometal,2020,防疫國家隊辛苦了！,33:40
1584515058052226,張硯翔,2020,北七,33:40
1584515058158091,陳鏗任,2020,名字,33:40
1584515058509848,韓吉吉,2020,看看這次的中x集團,33:40
1584515058933375,衛生福利部疾病管制署,2021,【指揮中心鄭重聲明】 指揮中心每日以直播方式提供民眾觀看記者會實況，用意使大眾可即時取得疫情資訊，媒體工作者亦皆以專業角度進行報導，籲請觀看直播民眾勿針對媒體工作者進行不理性之語言攻擊、個資揭露，或以重複語句洗版，謝謝大家的互相體諒，共同維護良好的網路環境。,33:41
1584515059278023,張志誠,2021,里長不要再揪團了,33:41
1584515059419530,陳皮皮,2021,居家隔離是義務 不需要發錢給他們,33:41
1584515059450306,Lani Lin,2021,名字哈哈哈哈,33:41
1584515059629135,黎禹萱,2021,87中時又要來了嗎,33:41
1584515059952785,Lai Golan,2021,難怪早上要先開一次 好像不太妙,33:41
1584515060007874,林漢陞,2021,還想刺探啊,33:41
1584515060098636,kuo仁,2022,台灣是島國是可以降低疫情的,33:42
1584515060118037,picininasonoio,2022,又來了,33:42
1584515061212318,lin LIN,2023,幹幹幹,33:43
1584515062475111,Yoga Chen,2024,小編辛苦了~小編辛苦了~~,33:44
1584515062510531,Sandy Lin,2024,問名字是在哈囉,33:44
1584515062908342,林軒,2024,鳳凰衛視？？？,33:44
1584515063043346,JOY Joy,2024,名字 呃ㄅ,33:44
1584515063133957,lin LIN,2025,幹,33:45
1584515063152677,Jim Chen,2025,鳳凰衛視記者是怎樣,33:45
1584515063660170,陳鏗任,2025,鳳凰到底是怎樣,33:45
1584515063771736,jhwu,2025,講出內心話囉,33:45
1584515063919082,劉沛昕,2025,不要補助這些出國回來的啦,33:45
1584515064208183,M L,2026,名字= =,33:46
1584515064223992,Mary Cheng,2026,該實施鎖國政策了啦！,33:46
1584515064234853,郭亮吟,2026,今天增加23例？？是境外移入嗎？,33:46
1584515064246896,timsid99,2026,問名字幹嘛............,33:46
1584515065321556,确诊救护车,2027,紅媒滾去對岸,33:47
1584515065721561,MIke Liao,2027,中國今天又死幾個人了阿,33:47
1584515065996935,Fuffi,2027,鳳凰 是共媒的,33:47
1584515066228598,Ting Wun,2028,鳳凰衛視。不小心真心話流露,33:48
1584515066356191,Yashien Wang,2028,鳳凰請回家,33:48
1584515066398899,Eva,2028,好煩,33:48
1584515067421546,0 6,2029,87啦！,33:49
1584515067509398,Wu Peggy,2029,黑糖饅頭人XDDD,33:49
1584515067598330,Ruby Zheng,2029,年齡跟性別很重要嗎,33:49
1584515067969225,Abigail Kang,2029,沒就醫怎麼知道確診,33:49
1584515069245274,kyaniteptt,2031,夭壽記者直接問案例名字,33:51
1584515069631559,陳瑤真,2031,鎖國好嗎？,33:51
1584515070012320,Ani Ani,2032,土耳其蓋牌再加上自私的人跑出去玩，害死我們,33:52
1584515070442497,Jim Chen,2032,鳳凰衛視記者是怎樣,33:52
1584515071139008,jessietoy,2033,不要提問不要開放提問了！提問的問題一點用都沒有,33:53
1584515071155598,selena Chen,2033,陳部長、各位長官、所有協助防疫人員，你們辛苦了。,33:53
1584515071332468,Jane Pan,2033,HTC DeepQ Technology Corp. 跟宏達電無關,33:53
1584515071483336,郭小姐,2033,為什麼要没錢出國補助有錢出國呢？劫貧濟富,33:53
1584515071600692,jge櫻花花,2033,謝謝line 饅頭人,33:53
1584515071704434,David Wu,2033,請總統頒布緊急命令，禁止出國旅行，所有個人或旅遊團暫停旅行。,33:53
1584515074999535,小小,2036,可以規定~旅遊染疫的人自費就醫嗎?謝謝！,33:56
1584515075135684,Eva,2037,幹幹幹,33:57
1584515075415393,JOY Joy,2037,ㄜㄅ,33:57
1584515075783777,Jeff Chen,2037,名字?,33:57
1584515076261202,陳瑤真,2038,破百,33:58
1584515077234347,黃貓貓,2039,多2例....小孩子,33:59
1584515077711830,Yoga Chen,2039,小編被中時威脅了,33:59
1584515077934096,chen karen,2039,不要再出國了,33:59
1584515078071868,T S,2040,記這名字先公布吧,34:00
1584515078467599,Jim Chen,2040,鳳凰衛視記者是怎樣,34:00
1584515078471689,Nero Miller,2040,鳳凰衛視，,34:00
1584515079260007,ka ku,2041,官商勾結啦~還官商合作咧，那間公司不找，找間手機賣不好快倒的,34:01
1584515079516860,Paul Lai,2041,記者可以用腦嗎,34:01
1584515079722977,楊若鑫,2041,請取消居家隔離補助，那是人民辛苦的納稅錢~,34:01
1584515079821101,徐于雯,2042,一下子增23個?😭😭 破百了 台灣撐住啊💪😫😫,34:02
1584515080459806,V icki,2042,鳳凰滾,34:02
1584515080985428,Ken Wu,2043,記者不要問一些 有的沒的,34:03
1584515081479459,ChingI Lin,2043,性別跟年齡又怎樣?,34:03
1584515081531594,HUI CHIN TSAI,2043,媒體見獵心喜啦,34:03
1584515082251597,Hsinyi Chuang,2044,不知道要性別凎什麼！,34:04
1584515082669020,Miu Wang,2044,又是他,34:04
1584515083570091,Chien-Hui Kao,2046,名字是講錯啦，他是要性別跟年齡而已,34:06
1584515083821303,JOY Joy,2046,ㄜㄅ,34:06
1584515083886083,edward ko,2046,Line Bot 自動定位回報(可以管理人員),34:06
1584515084014131,amy wu,2046,今天新增幾例,34:06
1584515084074348,yufang lin,2046,醒報又來了,34:06
1584515084707682,jessietoy,2047,不開放提問！,34:07
1584515084864883,峰雷,2047,满百送五十,34:07
1584515084903700,陳皮皮,2047,居家隔離是義務 不需要發錢給他們,34:07
1584515085096775,Rules Shih,2047,鳳凰衛視~ 你個名字呢???先自報姓名阿,34:07
1584515085110059,Hsiaolan Huang,2047,鳳凰，共媒,34:07
1584515085350926,Ethan Chao,2047,開始專注噹 記者,34:07
1584515085620780,棠寧,2048,中國媒體滾,34:08
1584515085849565,Yoga Chen,2048,小編加油小編加油,34:08
1584515085881930,确诊救护车,2048,紅媒滾去對岸。,34:08
1584515086623103,jessietoy,2049,不開放提問！,34:09
1584515086780327,佐井雄輔,2049,問錯啦XD大家不要這樣XD,34:09
1584515086808132,kluklu chen,2049,請取消隔離補助，不要浪費納稅錢,34:09
1584515086984563,jge櫻花花,2049,黑糖饅頭人，我笑死,34:09
1584515087225132,冬將軍,2049,HTC要回台灣納的投名狀?🤔,34:09
1584515087498087,Anastasia Huang,2049,哈哈，我都无语了。不知道WW的仇恨是哪里来的？,34:09
1584515087613154,jessietoy,2050,不開放提問！,34:10
1584515090334213,MIke Liao,2051,鳳凰 你的祖國今天又死幾個百姓啦?,34:11
1584515090337489,L. Ch,2051,鳳凰衛視 哼,34:11
1584515090801212,jhwu,2052,醒了沒,34:12
1584515090905413,黑旗,2052,中國的祖國是台灣,34:12
1584515091168208,黃羽均,2052,為什麼有大陸記者,34:12
1584515091675018,RANYI Liao,2052,醒報醒了沒,34:12
1584515091850422,Avery .C,2053,還好有隔離~,34:13
1584515091988811,Chiayu 台北_天氣晴,2053,"勤洗手,,超級無敵重要啦",34:13
1584515092235491,ChingI Lin,2053,血型要不要?,34:13
1584515092322727,羅剎月狐,2053,台灣醒報？！,34:13
1584515092603972,毓庭黃,2053,請問部長苗栗這確診 也是土耳其回來的 已經確診 她回來還去健身房與餐廳 我今打去鎮公所 都推給中央 我說部長已經很辛苦 鎮長不能主動為我們追蹤她去過的地方嗎？辛苦部長了 感恩,34:13
1584515092873984,Ani Ani,2054,醒報有氣無力的,34:14
1584515093200000,Jake Gorilla,2054,又是醒報,34:14
1584515093506789,Lien Cheng,2054,睡醒沒 ？,34:14
1584515093531707,黃貓貓,2054,所以一下子多23例,34:14
1584515094119355,鄭錫安,2055,明天確診30例嗎？,34:15
1584515094343280,李長玲,2055,"今天23例,21例是境外的",34:15
1584515094856280,JOY Joy,2056,醒報醒了沒,34:16
1584515094962012,謝娘娘,2057,嚇死，今天又增加23例,34:17
1584515094994487,YS Wang,2057,還沒睡醒?,34:17
1584515095630980,LeafLu,2057,醒報,34:17
1584515095969324,Nero Miller,2058,醒報,34:18
1584515096045156,Lien Molly,2058,你還沒醒,34:18
1584515096674643,PY LIN,2058,鍵盤殺人真專業...,34:18
1584515096764333,Wu Peggy,2058,睡不醒的來了,34:18
1584515097791861,kluklu chen,2059,請取消隔離補助，不要浪費納稅錢,34:19
1584515098200933,蔡怡芃,2060,沒回答到啊,34:20
1584515098240711,ohapiyo,2060,醒報的還沒酒醒,34:20
1584515098372858,劉茜茜,2060,哇.....如果都出國得病回來感染家人，在讓家人出去感染別人....那很恐怖,34:20
1584515098435469,Abigail Kang,2060,小孩是受出團的親友感染的,34:20
1584515098571590,聶簡建安,2060,含滷蛋喔,34:20
1584515099684603,神此一說,2061,玩到害小孩染疫 賠了小孩健康，，唉！,34:21
1584515100224926,Sophie J,2062,公告旅行社,34:22
1584515100909056,Cherie Lai,2063,醒報還沒睡醒,34:23
1584515101105975,Chien-Hui Kao,2063,大家也會講錯話的時候，不要亂鞭,34:23
1584515101218999,陳穆穆,2063,我比較想知道地區QQ,34:23
1584515101287363,确诊救护车,2063,紅媒滾去對岸。。。,34:23
1584515101670871,Shih-Wei Yen,2063,又來了...,34:23
